year,bill_no,bill_sponsor,party,committee,witness_against,witness_against_org,law
2013,128,David Sater,R,Governmental Accountability and Fiscal Oversight,Dave Overfelt,Missouri Grocers Association,no
2013,128,David Sater,R,Governmental Accountability and Fiscal Oversight,Bill Gamble,Missouri Beverage Association,no
2013,431,Mike Cunningham,R,Governmental Accountability and Fiscal Oversight,none,none,no
2013,457,Mike Parson,R,Governmental Accountability and Fiscal Oversight,none,none,no
2013,10,Eric Schmitt,R,"Jobs, Economic Development and Local Government",none,none,yes
2013,25,Mike Parson,R,"Jobs, Economic Development and Local Government",none,none,no
2013,15,Ron Richard,R,"Jobs, Economic Development and Local Government",none,none,no
2013,19,Jay Wasson,R,"Jobs, Economic Development and Local Government",none,none,no
2013,20,Bob Dixon,R,"Jobs, Economic Development and Local Government",none,none,yes
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Kate Fjell,City of Boonville,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Julie Thatcher,City of Boonville,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Richard Sheets,Missouri Municipal League,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Fred Dreiling,The Builders' Association,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Michael Williams,Missouri Workforce Housing Association,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Jacqueline Lukitsch,National Alliance on Mental Illness St. Louis,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Jim Farrell,Alliance for Investment Jobs Preservation,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Jim Farrell,Downtown Partnership for St. Louis,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Lori Sellers,self,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",William Hart,Missouri Alliance for Historic Preservation,no
2013,5,Brad Lager,R,"Jobs, Economic Development and Local Government",Sam Licklider,Missouri Association of Realtors,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Michael Williams,Missouri Workforce Housing Association,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Jacqueline Lukitsch,National Alliance on Mental Illness St. Louis,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Jim Farrell,Alliance for Investment Jobs Preservation,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Jim Farrell,Downtown Partnership for St. Louis,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Lori Sellers,self,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",William Hart,Missouri Alliance for Historic Preservation,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Sam Licklider,Missouri Association of Realtors,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Kate Fjell,City of Boonville,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Julie Thatcher,City of Boonville,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Richard Sheets,Missouri Municipal League,no
2013,32,John Lamping,R,"Jobs, Economic Development and Local Government",Fred Dreiling,The Builders' Association,no
2013,120,Eric Schmitt,R,"Jobs, Economic Development and Local Government",none,none,no
2013,46,Mike Parson,R,"Jobs, Economic Development and Local Government",none,none,no
2013,74,Ron Richard,R,"Jobs, Economic Development and Local Government",none,none,no
2013,23,Mike Parson,R,"Jobs, Economic Development and Local Government",none,none,yes
2013,24,Mike Parson,R,"Jobs, Economic Development and Local Government",none,none,no
2013,63,Eric Schmitt,R,"Jobs, Economic Development and Local Government",none,none,no
2013,83,Mike Parson,R,"Jobs, Economic Development and Local Government",none,none,no
2013,90,Ryan Mckenna,D,"Jobs, Economic Development and Local Government",none,none,no
2013,137,David Sater,R,"Jobs, Economic Development and Local Government",none,none,no
2013,216,Ryan Silvey,R,"Jobs, Economic Development and Local Government",none,none,yes
2013,91,Jolie Justus,D,"Jobs, Economic Development and Local Government",none,none,no
2013,99,Joseph Keaveny,D,"Jobs, Economic Development and Local Government",none,none,yes
2013,112,Scott Rupp,R,"Jobs, Economic Development and Local Government",none,none,no
2013,257,Ryan Silvey,R,"Jobs, Economic Development and Local Government",none,none,yes
2013,248,Jay Wasson,R,"Jobs, Economic Development and Local Government",none,none,yes
2013,323,Bob Dixon,R,"Jobs, Economic Development and Local Government",none,none,no
2013,379,Joseph Keaveny,D,"Jobs, Economic Development and Local Government",Kacie Galbrith,Show Me Institute,no
2013,379,Joseph Keaveny,D,"Jobs, Economic Development and Local Government",Jim Lembke,United for Missouri,no
2013,379,Joseph Keaveny,D,"Jobs, Economic Development and Local Government",Cheryl Nelson,self,no
2013,379,Joseph Keaveny,D,"Jobs, Economic Development and Local Government",Isaiah Hair Jr.,Citizens Coalition to Fight Ed Abuse,no
2013,264,Tom Dempsey,R,"Jobs, Economic Development and Local Government",Greg Brown,Missouri Association of Fire Districts,no
2013,264,Tom Dempsey,R,"Jobs, Economic Development and Local Government",Russell Mason,Central County Fire District,no
2013,423,Jamilah Nasheed,D,"Jobs, Economic Development and Local Government",none,none,no
2013,454,Brian Nieves,R,"Jobs, Economic Development and Local Government",none,none,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Andy Arnold,Missouri Title Legislative Study Group,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Lynne Schlosser,Missouri Association of Mortgage Professionals,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Jerry Sage,Missouri Investment Bankers Association,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Lydia McEvoy,Missouri County Collectors Association,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Daryl Duwe,Missouri County Collectors Association,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Harry Gallagher,Mortgage Bankers Association of Missouri,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Keith Thornburg,Missouri Bankers Association,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Kim Tuttle,Bank of America,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Mike Winter,Missouri Credit Union Association,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Chris Liese,Citigroup,no
2013,442,Ryan Silvey,R,"Jobs, Economic Development and Local Government",Jim Durham,Missouri Land Title Association,no
2013,463,Kurt Schaefer,R,"Jobs, Economic Development and Local Government",Sam Licklider,Missouri Association of Realtors,no
2013,213,Will Kraus,R,"Jobs, Economic Development and Local Government",Bill Gamble,City of Kansas City,no
2013,213,Will Kraus,R,"Jobs, Economic Development and Local Government",Tim Fischesser,St. Louis County Municipal League,no
2013,213,Will Kraus,R,"Jobs, Economic Development and Local Government",Shannon Cooper,Greater Kansas City Chamber of Commerce,no
2013,333,Ryan Silvey,R,"Jobs, Economic Development and Local Government",none,none,no
2013,387,Jamilah Nasheed,D,"Jobs, Economic Development and Local Government",none,none,no
2013,12,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,John William Simon,self,no
2013,12,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Bruce Galloway,Christian County Bar Association,no
2013,12,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Eric Wilson,The Missouri Bar,no
2013,21,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,22,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,44,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,45,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,113,Eric Schmitt,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,81,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Drew Hilpert,City of Jefferson City,no
2013,81,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Brent Butler,Missouri Insurance Coalition,no
2013,81,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Todd Smith,Missouri Association of Counties,no
2013,81,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Todd Smith,Missouri Municipal League,no
2013,122,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Richard Sheets,Missouri Municipal League,no
2013,122,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Todd Smith,Missouri Association of Counties,no
2013,122,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,Drew Hilpert,City of Jefferson City,no
2013,139,Mike Kehoe,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,105,Dan Brown,R,Judiciary and Civil and Criminal Jurisprudence,Ken Vuylsteke,Missouri Association of Trial Attorneys,no
2013,64,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,Steve Garner,Missouri Association of Trial Attorneys,no
2013,118,Will Kraus,R,Judiciary and Civil and Criminal Jurisprudence,none,none,yes
2013,36,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,none,none,yes
2013,175,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Colleen McNicholas,Physicians for Reproductive Health,no
2013,175,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Michelle Trupiano,Planned Parenthood Advocates in Missouri,no
2013,175,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Sheila Leander,self,no
2013,50,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Colleen McNicholas,Physicians for Reproductive Health,no
2013,50,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Michelle Trupiano,Planned Parenthood Advocates in Missouri,no
2013,50,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,John Chasnoff,ACLU of Missouri,no
2013,50,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Angie Postal,Planned Parenthood Advocates in Missouri,no
2013,50,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Chelsea Merta,Faith Aloud,no
2013,50,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Sheila Leander,self,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Ed Weisbart,self,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Daniel Landon,Missouri Hospital Association,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Michelle Trupiano,Planned Parenthood Advocates in Missouri,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,John Chasnoff,ACLU of Missouri,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Jorgen Schlemeier,Washington University School of Medicine,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,David Winton,BJC HealthCare,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,David Winton,CoxHealth,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Linda Giudice,American Society for Reproductive Medicine,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,David Ball,Society for Assisted Reproductive Technology,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Chelsea Merta,Faith Aloud,no
2013,84,Scott Rupp,R,Judiciary and Civil and Criminal Jurisprudence,Sheila Leander,self,no
2013,126,David Sater,R,Judiciary and Civil and Criminal Jurisprudence,John Chasnoff,ACLU of Missouri,yes
2013,196,Joseph Keaveny,D,Judiciary and Civil and Criminal Jurisprudence,Catherine Barrie,The Missouri Bar,no
2013,212,Mike Cunningham,R,Judiciary and Civil and Criminal Jurisprudence,Ken Vuylsteke,Missouri Association of Trial Attorneys,no
2013,142,Scott Sifton,D,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,162,Joseph Keaveny,D,Judiciary and Civil and Criminal Jurisprudence,Butch Albers,Missouri Fraternal Order of Police,no
2013,245,Jolie Justus,D,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,52,Brian Munzlinger,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,251,Will Kraus,R,Judiciary and Civil and Criminal Jurisprudence,none,none,yes
2013,188,Gary Romine,R,Judiciary and Civil and Criminal Jurisprudence,none,none,yes
2013,285,Gary Romine,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,143,Gina Walsh,D,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,327,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,none,none,yes
2013,214,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,250,Rob Schaaf,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,377,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,Mae Quinn,self,no
2013,377,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,Aubrey Luce,self,no
2013,331,Eric Schmitt,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,462,Kurt Schaefer,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,380,Will Kraus,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2013,443,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,Michael Cargnel,City of North Kansas City,no
2013,443,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,Anthony Saper,self,no
2013,443,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,Kevin Case,"North Kansas City Hospital, Board of Trustees",no
2013,443,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,Ryan Tull,"North Kansas City Hospital, Board of Trustees",no
2013,443,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,Charles Cash,"North Kansas City Hospital, Board of Trustees",no
2013,443,Ryan Silvey,R,Judiciary and Civil and Criminal Jurisprudence,Phil LeVota,City of North Kansas City,no
