year,bill_no,bill_sponsor,party,committee,witness_for,witness_for_org,law
2013,293,David Pearce,R,Education,Phil Wright,University of Central Missouri,no
2013,293,David Pearce,R,Education,Dick Wiles,Northwest Missouri State University,no
2013,258,Paul LeVota,D,Education,none,none,yes
2013,67,Bob Dixon,R,Education,none,none,no
2013,378,David Pearce,R,Education,Paul Wagner,COPHE,no
2013,381,Will Kraus,R,Education,Charles Ambrose,University of Central Missouri,yes
2013,381,Will Kraus,R,Education,Shelia Metcalf,Lee's Summit R-7 School District,yes
2013,381,Will Kraus,R,Education,Deborah Goodall,Metropolitan Community College,yes
2013,410,Mike Kehoe,R,Education,Donald Claycomb,Linn State Technical College,no
2013,410,Mike Kehoe,R,Education,Jerrilynn Voss,self,no
2013,410,Mike Kehoe,R,Education,Ray McCarty,Associated Industries of Missouri,no
2013,437,David Pearce,R,Education,none,none,no
2013,408,Ed Emery,R,Education,Katherine Casas,Childrens Education Council of Missouri,no
2013,408,Ed Emery,R,Education,Lea Crusey,Students First,no
2013,408,Ed Emery,R,Education,Joseph Knodell,self,no
2013,408,Ed Emery,R,Education,Alex Curchin,Missouri Chamber of Commerce and Industry,no
2013,344,Mike Parson,R,Education,Lee Crusey,Students First,no
2013,344,Mike Parson,R,Education,Alex Curchin,Missouri Chamber of Commerce and Industry,no
2013,344,Mike Parson,R,Education,Joshua Canavan,self,no
2013,344,Mike Parson,R,Education,Lennon Mark,self,no
2013,344,Mike Parson,R,Education,Joseph Knodell,Missouri Education Reform Council,no
2013,344,Mike Parson,R,Education,Katherine Casas,Childrens Education Council of Missouri,no
2013,2,Scott Rupp,R,Financial and Governmental Organizations and Elections,Tracy King,Missouri Chamber of Commerce and Industry,no
2013,2,Scott Rupp,R,Financial and Governmental Organizations and Elections,Leslie Holloway,Missouri Farm Bureau,no
2013,82,Kurt Schaefer,R,Financial and Governmental Organizations and Elections,none,none,no
2013,58,Gary Romine,R,Financial and Governmental Organizations and Elections,none,none,yes
2013,80,Gary Romine,R,Financial and Governmental Organizations and Elections,Ellie Glenn,Missouri Department of Health and Senior Services,yes
2013,80,Gary Romine,R,Financial and Governmental Organizations and Elections,Larry Rohrback,LeadingAge Missouri,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Randall Gooch,Missouri Council of Career and Technical Administrators,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Brandon Kelly,Moberly Area Technical Center,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Robert Wathen,Davis H. Hart Career Center,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Micah Melling,"DECA, Marketing Education",yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,John Gaal,Carpenters' District Council of St. Louis and Vicinity,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Matt Biddle,Missouri Cattlemen's Association,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Matt Biddle,Missouri Agriculture Teachers,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Bernie Andrews,Regional Economic Development Organization,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Mark Fuchs,Missouri Association for Career and Technical Education,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Leslie Holloway,Missouri Farm Bureau,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Mike Lodewegen,School Administrators Coalition,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Michael Grote,Missouri Pork Association,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Mike Wood,Missouri State Teachers Association,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Dale Amick,Missouri Corn Growers Association,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Dale Amick,Southwestern Farm Equipment Association,yes
2013,17,Brian Munzlinger,R,Financial and Governmental Organizations and Elections,Brad Jones,National Federation of Independent Business,yes
2013,27,Will Kraus,R,Financial and Governmental Organizations and Elections,none,none,no
2013,65,Bob Dixon,R,Financial and Governmental Organizations and Elections,Harry Otto,Missouri State Auditor's Office,no
2013,116,Will Kraus,R,Financial and Governmental Organizations and Elections,none,none,yes
2013,129,David Sater,R,Financial and Governmental Organizations and Elections,none,none,yes
2013,53,John Lamping,R,Financial and Governmental Organizations and Elections,Nancy Lisker,American Jewish Committee,no
2013,53,John Lamping,R,Financial and Governmental Organizations and Elections,Randy Scherr,Prudential Financial,no
2013,53,John Lamping,R,Financial and Governmental Organizations and Elections,Shanon Hawk,Securities Industry and Financial Markets Association,no
2013,54,John Lamping,R,Financial and Governmental Organizations and Elections,none,none,no
2013,79,John Lamping,R,Financial and Governmental Organizations and Elections,none,none,no
2013,94,Jolie Justus,D,Financial and Governmental Organizations and Elections,John B. Scott,Missouri Secretary of State's Office,no
2013,94,Jolie Justus,D,Financial and Governmental Organizations and Elections,Denise Lieberman,Advancement Project,no
2013,94,Jolie Justus,D,Financial and Governmental Organizations and Elections,John Chasnoff,ACLU of Missouri,no
2013,94,Jolie Justus,D,Financial and Governmental Organizations and Elections,Jeff Klusmeier,Missouri Attorney General's Office,no
2013,145,Gina Walsh,D,Financial and Governmental Organizations and Elections,John B. Scott,Missouri Secretary of State's Office,no
2013,145,Gina Walsh,D,Financial and Governmental Organizations and Elections,Denise Lieberman,Advancement Project,no
2013,145,Gina Walsh,D,Financial and Governmental Organizations and Elections,John Chasnoff,ACLU of Missouri,no
2013,145,Gina Walsh,D,Financial and Governmental Organizations and Elections,Jeff Klusmeier,Missouri Attorney General's Office,no
2013,135,David Sater,R,Financial and Governmental Organizations and Elections,none,none,no
2013,177,Eric Schmitt,R,Financial and Governmental Organizations and Elections,none,none,no
2013,234,Jay Wasson,R,Financial and Governmental Organizations and Elections,John Bardgett,Missouri Association of Marriage & Family Therapists,yes
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Jill Kliethermes,Missouri Nurses Association,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Herbert Eugene Childress,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Kathleen Haycraft,American Academy of Nurse Practitioners,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Kathleen Haycraft,Missouri Council of Advance Practice Nurses,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Thad Wilson,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Lila Pennington,Missouri Nurses Association,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Sandy Summers,Missouri Nurses Association,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Chris Hartigan,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Susan Hinck,Missouri Health Advocacy Alliance,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Sharon Giboney,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Rebecca Whiffen,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Frances D. Atkins,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Kelly Flynn,self,no
2013,167,David Sater,R,Financial and Governmental Organizations and Elections,Kathleen Lenz,self,no
2013,235,Mike Cunningham,R,Financial and Governmental Organizations and Elections,Rich Weaver,Missouri Division of Finance,yes
2013,235,Mike Cunningham,R,Financial and Governmental Organizations and Elections,Bill Ratfliff,Missouri Bankers Association,yes
2013,254,David Pearce,R,Financial and Governmental Organizations and Elections,Craig Overfelt,Missouri Bankers Association,yes
2013,302,Jay Wasson,R,Financial and Governmental Organizations and Elections,Kimberly Grinston,Missouri Board of Pharmacy,no
2013,302,Jay Wasson,R,Financial and Governmental Organizations and Elections,Andy Briscoe,Missouri Division of Professional Registration,no
2013,303,Jay Wasson,R,Financial and Governmental Organizations and Elections,Kimberly Grinston,Missouri Board of Pharmacy,no
2013,303,Jay Wasson,R,Financial and Governmental Organizations and Elections,Andy Briscoe,Missouri Division of Professional Registration,no
2013,304,Jay Wasson,R,Financial and Governmental Organizations and Elections,Sarah Schappe,Board of Registration for the Healing Arts,no
2013,304,Jay Wasson,R,Financial and Governmental Organizations and Elections,Josh Thompson,Missouri Athletic Trainers Association,no
2013,305,Jay Wasson,R,Financial and Governmental Organizations and Elections,Sarah Schappe,Board of Registration for the Healing Arts,no
2013,306,Jay Wasson,R,Financial and Governmental Organizations and Elections,Kimberly Grinston,Missouri Board of Pharmacy,yes
2013,306,Jay Wasson,R,Financial and Governmental Organizations and Elections,Andy Briscoe,Missouri Division of Professional Registration,yes
2013,343,Mike Parson,R,Financial and Governmental Organizations and Elections,Bill Ratfliff,Missouri Bankers Association,no
2013,343,Mike Parson,R,Financial and Governmental Organizations and Elections,Mike Winter,Missouri Credit Union Association,no
2013,343,Mike Parson,R,Financial and Governmental Organizations and Elections,Charles Arnold,Missouri Title Legislative Study Group,no
2013,343,Mike Parson,R,Financial and Governmental Organizations and Elections,Alex Curchin,Missouri Chamber of Commerce and Industry,no
2013,384,Scott Rupp,R,Financial and Governmental Organizations and Elections,none,none,no
2013,255,Eric Schmitt,R,Financial and Governmental Organizations and Elections,none,none,no
2013,170,Maria Chappelle-Nadal,D,Financial and Governmental Organizations and Elections,Michael Reid,Missouri School Boards' Association,yes
2013,170,Maria Chappelle-Nadal,D,Financial and Governmental Organizations and Elections,Mike Lodewegen,School Administrators Coalition,yes
2013,219,David Sater,R,Financial and Governmental Organizations and Elections,Terry Carlisle,Missouri Academy of Physician Assistants,no
2013,219,David Sater,R,Financial and Governmental Organizations and Elections,Jeff Howell,Missouri State Medical Association,no
2013,219,David Sater,R,Financial and Governmental Organizations and Elections,David Jackson,Missouri Society of Anesthesiologists,no
2013,219,David Sater,R,Financial and Governmental Organizations and Elections,Pat Strader,Missouri Academy of Physician Assistants,no
2013,330,Jay Wasson,R,Financial and Governmental Organizations and Elections,David Winton,Missouri Association of Rural Health Clinics,yes
2013,370,Jay Wasson,R,Financial and Governmental Organizations and Elections,Angela Marmion,Missouri State Board of Nursing,no
2013,370,Jay Wasson,R,Financial and Governmental Organizations and Elections,Kyna Iman,Missouri Nurses Association,no
2013,370,Jay Wasson,R,Financial and Governmental Organizations and Elections,Carol Kemna,Missouri Association of Nurse Anesthetists,no
2013,370,Jay Wasson,R,Financial and Governmental Organizations and Elections,Scott Marrs,Missouri Hospital Association,no
2013,370,Jay Wasson,R,Financial and Governmental Organizations and Elections,Andy Briscoe,Missouri Division of Professional Registration,no
2013,314,Wayne Wallingford,R,Financial and Governmental Organizations and Elections,Andy Briscoe,Missouri Division of Professional Registration,no
2013,289,Scott Sifton,D,Financial and Governmental Organizations and Elections,Andy Briscoe,Missouri Division of Professional Registration,no
2013,244,Kurt Schaefer,R,Financial and Governmental Organizations and Elections,Sam Licklider,Missouri Funeral Directors and Embalmers Association,no
2013,244,Kurt Schaefer,R,Financial and Governmental Organizations and Elections,John Moore,Missouri Funeral Directors and Embalmers Association,no
2013,244,Kurt Schaefer,R,Financial and Governmental Organizations and Elections,John Pautz,Missouri Funeral Directors and Embalmers Association,no
2013,354,Eric Schmitt,R,Financial and Governmental Organizations and Elections,none,none,no
2013,455,Brian Nieves,R,Financial and Governmental Organizations and Elections,Mike Lodewegen,School Administrators Coalition,no
2013,455,Brian Nieves,R,Financial and Governmental Organizations and Elections,Frank Atkisson,American Board Certification for Teachers of Excellence,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Laura Hausladen,self,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Michael Gosnell,self,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Cynthia Richards,Missourians for Honest Elections,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Frieda Keough,Missouri Precinct Project,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Phillip Michaels,Missourians for Honest Elections,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Steve Hausladen,self,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,David Guest,self,no
2013,375,Brian Nieves,R,Financial and Governmental Organizations and Elections,Kerry Messer,Missouri Family Network,no
2013,386,Paul LeVota,D,Financial and Governmental Organizations and Elections,Frederick R. Siems,Jackson County,no
2013,386,Paul LeVota,D,Financial and Governmental Organizations and Elections,Lynne Bratcher,self,no
2013,395,Will Kraus,R,Financial and Governmental Organizations and Elections,none,none,no
2013,405,David Sater,R,Financial and Governmental Organizations and Elections,Sam Licklider,Missouri Funeral Directors and Embalmers Association,no
2013,405,David Sater,R,Financial and Governmental Organizations and Elections,Bill Ratliff,Missouri Bankers Association,no
2013,320,Kurt Schaefer,R,Financial and Governmental Organizations and Elections,Nicholas Charalambides,Associated Students of the University of Missouri,no
2013,37,Wayne Wallingford,R,General Laws,none,none,no
2013,72,Kurt Schaefer,R,General Laws,Edward Shepherd,ABATE for Missouri,yes
2013,75,Dan Brown,R,General Laws,Marc Perez,self,yes
2013,75,Dan Brown,R,General Laws,Robert Wood,self,yes
2013,75,Dan Brown,R,General Laws,Whitney O'Daniel,National Rifle Association,yes
2013,75,Dan Brown,R,General Laws,Kerry Messer,Missouri State Teachers Association,yes
2013,101,Jay Wasson,R,General Laws,Dave Overfelt,Missouri Retailers Association,no
